strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks,strategy_version
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,75.63,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,43,002421,达实智能,观察池,59.17,9.97,,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,10.93,,4.0,1.0,,0.0,1,,intraday_1430,2026-05-18 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,涨停封板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,74.48,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；相对大盘偏强,16,600578,京能电力,观察池,52.17,10.05,36.65,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,11.01,36.21,4.0,1.0,4.26,30.24,3,-8.0,intraday_1430,2026-05-18 14:30:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,放量过猛；短线涨幅偏高；偏离20日线较大；v3尾盘版回避放量过猛；涨停封板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,73.13,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,50,600667,太极实业,不推送,69.17,5.38,20.73,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,6.34,20.29,4.0,0.938,0.68,21.85,1,-23.0,intraday_1430,2026-05-18 14:30:00,人气Top50；当日上涨；收在日内高位；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v3尾盘缩量强承接；v3热点早段优先,人气排名明显回落,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,68.45,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；相对大盘偏强,69,002617,露笑科技,观察池,65.45,9.98,20.8,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,10.94,20.36,4.0,1.0,3.25,21.37,3,-51.0,intraday_1430,2026-05-18 14:30:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛；涨停封板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,67.43,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,27,603667,五洲新春,普通观察,83.17,7.72,6.04,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,8.68,5.6,4.0,0.799,1.58,15.4,3,-18.0,intraday_1430,2026-05-18 14:30:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控；v3热点早段优先,v3尾盘半板但封单不强,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,65.15,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,44,601689,拓普集团,不推送,51.45,2.17,6.82,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,3.13,6.38,4.0,0.578,1.54,15.22,2,-30.0,intraday_1430,2026-05-18 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v3热点早段优先,人气排名明显回落；v3尾盘承接一般,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,62.55,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；相对大盘偏强,12,001365,天海电子,观察池,43.45,149.36,,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,150.32,,4.0,0.31,,0.0,1,,intraday_1430,2026-05-18 14:30:00,人气Top20；当日涨停附近；站上20日线且不过热；首次上榜即强势；震荡市里保持相对强势,收盘承接偏弱；涨停封板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,61.65,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,85,601869,长飞光纤,不推送,61.45,6.04,-0.04,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,7.0,-0.48,4.0,0.858,0.89,3.57,2,15.0,intraday_1430,2026-05-18 14:30:00,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v3尾盘缩量强承接,近5日趋势未确认；后段人气股在偏弱环境里更谨慎,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,61.25,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；收盘承接不弱于近期胜出样本；相对大盘偏强,81,601678,滨化股份,观察池,49.45,9.98,,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,10.94,,4.0,1.0,,0.0,1,,intraday_1430,2026-05-18 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎；涨停封板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,58.75,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；风险项扣分；相对大盘偏强,9,002407,多氟多,不推送,59.45,3.59,7.97,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,4.55,7.53,4.0,0.225,2.14,12.23,2,1.0,intraday_1430,2026-05-18 14:30:00,人气Top10；当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v3热点早段优先,收盘承接偏弱；上影线偏长,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,57.15,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,14,601138,工业富联,不推送,51.45,1.45,8.41,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,2.41,7.97,4.0,0.691,0.8,6.01,9,-3.0,intraday_1430,2026-05-18 14:30:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,56.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,47,002491,通鼎互联,不推送,36.45,6.36,28.7,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,7.32,28.26,4.0,0.648,1.51,41.35,1,-3.0,intraday_1430,2026-05-18 14:30:00,人气Top50；当日上涨；温和放量；近5日强势延续；震荡市里保持相对强势,短线涨幅偏高；偏离20日线较大,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,52.55,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势层级；命中近样本强势上榜阶段；收盘承接不弱于近期胜出样本；风险项扣分；相对大盘偏强,55,300657,弘信电子,观察池,43.45,19.99,,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,20.95,,4.0,1.0,,0.0,1,,intraday_1430,2026-05-18 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,一字或近似一字，参与点差；后段人气股在偏弱环境里更谨慎；一字板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,49.75,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势排名段；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,20,002050,三花智控,不推送,39.45,1.56,2.28,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,2.52,1.84,4.0,0.621,1.13,11.0,9,-17.0,intraday_1430,2026-05-18 14:30:00,人气Top20；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,49.73,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势层级；命中近样本强势排名段；收盘承接不弱于近期胜出样本；风险项扣分；相对大盘偏强,13,002208,合肥城建,观察池,37.17,10.02,61.64,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,10.98,61.2,4.0,1.0,0.08,59.1,4,65.0,intraday_1430,2026-05-18 14:30:00,人气Top20；当日涨停附近；收在日内高位；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,量能不足；短线涨幅过热；远离20日线过多；一字或近似一字，参与点差；一字板不可买,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,46.15,备选观察,只在板块和人气共振时考虑，避免追高。,命中近样本强势排名段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,5,002031,巨轮智能,不推送,31.45,-0.6,18.27,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,0.36,17.83,4.0,0.4,1.98,29.94,3,2.0,intraday_1430,2026-05-18 14:30:00,人气Top10；放量仍可控；近5日趋势升温；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；偏离20日线较大,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,43.58,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,89,002980,华盛昌,不推送,25.73,5.07,18.22,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,6.03,17.78,4.0,0.597,0.6,22.19,1,,intraday_1430,2026-05-18 14:30:00,当日上涨；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,43.45,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势上榜阶段；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,31,002131,利欧股份,不推送,25.45,3.95,-3.39,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,4.91,-3.83,4.0,0.632,1.44,-5.41,1,43.0,intraday_1430,2026-05-18 14:30:00,人气Top50；当日上涨；温和放量；人气排名明显上升；震荡市里保持相对强势,近5日趋势未确认；仍在20日线下方,v3
2026-05-18,2026-05-11,2026-05-11 -> 2026-05-18,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送4只: 温和放量、站上20日线且不过热、市场强势且个股相对强势、连续上榜确认。,43.13,只看不追,当前只做跟踪样本，等下一次滚动复盘验证。,命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；相对大盘偏强,68,002409,雅克科技,不推送,24.73,6.09,28.29,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,7.05,27.85,4.0,0.19,1.31,24.87,1,,intraday_1430,2026-05-18 14:30:00,当日上涨；温和放量；近5日强势延续；站上20日线且不过热；震荡市里保持相对强势,收盘承接偏弱；短线涨幅偏高；后段人气股在偏弱环境里更谨慎,v3
